2023-03-22 15:38:46,806 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 15:38:46,810 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 15:38:46,810 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 15:38:49,018 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 15:38:49,125 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 15:38:49,125 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 15:42:31,465 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 15:42:31,469 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 15:42:31,469 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 15:42:35,839 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 15:42:35,905 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 15:42:35,906 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:08:23,702 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:08:23,707 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:08:23,707 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:08:27,152 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:08:27,225 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:08:27,226 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:10:47,268 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:10:47,273 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:10:47,274 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:11:06,271 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:11:06,526 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:11:06,527 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:12:28,747 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:12:28,752 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:12:28,752 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:12:32,652 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:12:32,860 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:12:32,860 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:13:18,396 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:13:18,401 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:13:18,402 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:13:22,960 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:13:23,010 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:13:23,010 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:14:19,961 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:14:19,966 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:14:19,966 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:14:23,351 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:14:23,399 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:14:23,400 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:15:00,393 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:15:00,399 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:15:00,400 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:15:03,841 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:15:03,879 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:15:03,879 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:15:30,333 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:15:30,339 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:15:30,339 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:15:33,665 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:15:33,713 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:15:33,714 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:16:05,652 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:16:05,658 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:16:05,658 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:16:17,783 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:16:17,789 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:16:17,790 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:16:24,129 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:16:24,180 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:16:24,180 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:17:33,741 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:17:33,746 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:17:33,747 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:17:36,731 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:17:36,785 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:17:36,785 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:17:52,522 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:17:52,527 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:17:52,527 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:17:55,838 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:17:55,890 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:17:55,890 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:19:17,226 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:19:17,233 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:19:17,234 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:19:24,258 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:19:39,276 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:19:39,276 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:20:34,001 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:20:35,039 INFO    MainThread:16943 [wandb_init.py:_pause_backend():389] pausing backend
2023-03-22 16:20:35,039 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:20:43,931 INFO    MainThread:16943 [wandb_init.py:_resume_backend():398] resuming backend
2023-03-22 16:20:44,758 INFO    MainThread:16943 [wandb_run.py:_finish():1753] finishing run dulo/sem_seg/2v6dmng7
2023-03-22 16:20:44,759 INFO    MainThread:16943 [jupyter.py:save_history():448] not saving jupyter history
2023-03-22 16:20:44,759 INFO    MainThread:16943 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2023-03-22 16:20:44,759 INFO    MainThread:16943 [wandb_init.py:_jupyter_teardown():408] cleaning up jupyter logic
2023-03-22 16:20:44,759 INFO    MainThread:16943 [wandb_run.py:_atexit_cleanup():1955] got exitcode: 0
2023-03-22 16:20:44,760 INFO    MainThread:16943 [wandb_run.py:_restore():1938] restore
2023-03-22 16:20:44,760 INFO    MainThread:16943 [wandb_run.py:_restore():1944] restore done
